Complaint ID,Product,Consumer complaint narrative
12820481,Credit card,"On or about XX/XX/scrub> 2025, my USAA American Express credit card was stolen and used to make the following five ( 5 ) purchases : 1 ) Merchant : XXXX XXXX XXXX Date : XX/XX/year>2025 Amount : {$98.00} ; 2 ) Merchant : XXXX XXXX XXXX Date : XX/XX/year>2025 Amount : {$23.00} ; 3 ) Merchant : XXXX XXXX XXXX Date : XX/XX/year>2025, Amount {$42.00} 4 ) Merchant : XXXX # XXXX XXXX Date : XX/XX/scrub> 2025 Amount : {$170.00} 5 ) Merchant : XXXX # XXXX XXXX Date : XX/XX/XXXX. 2025, Amount {$10.00} Total {$350.00} Upon realizing my credit card was lost/stolen on XX/XX/year>2025, I immediately blocked the card via the USAA app , and then called USAA customer service to report the fraudulent charges posted to my account. USAA credited my account for the transactions, cancelled my card and issued a new card. 

However, on XXXX, 2025 USAA posted 4 of of the charges ( items 1 -4 listed above for a total of {$340.00} ) back to my account. 

On XX/XX/scrub> 2025 I received correspondence from USAA advising that an investigation determined the four charges were not fraudulent and that I would be responsible for same. This determination was wholly inaccurate. My card was stolen by an unknown individual, and used without my permission or knowledge. Further, the XX/XX/year>2025 letter was provided without explanation or information on how I could dispute further. Why it determined only one of the five transactions was fraudulent was not explained either. 

On XX/XX/scrub> 2025, I requested contact information for the department where I can communicate my dispute in writing. USAAs live chat representative refused to provide that information, and would only provide the general customer service number. She did submit a report to the fraud services department ( Associated Case No. XXXX ), but would not provide more information on how I can contact that department other than dialing the main customer service number. 

The disputed charges were made after my card was stolen and used without my permission. I should not be held liable for the amounts charged."
13973037,"Payday loan, title loan, personal loan, or advance loan",
14179717,Credit card,
13446815,"Payday loan, title loan, personal loan, or advance loan","When I originally signed up for this loan, the terms were it could be paid off early without any penalties. So when I was first able to pay off the loan payments online, if the monthly payment was {$140.00} and I paid {$160.00}, {$20.00} would be applied to the outstanding principal. Now on the website if I pay {$160.00}, they reduce next months payment by {$20.00} and do not apply it to principal, effectively extending the length of the loan so they get the interest of the entire loan and are unwilling to apply that extra {$20.00} to the principal. THIS IS VERY DISHONEST. Every other Finance company website I make payments to has a button to add extra principal payment on the screen to allow for payment of extra principal. YOU ARE AN UNETHICAL LENDER AND SHOULD BE PENALIZED FOR YOUR DISHONESTY!"
14135603,Checking or savings account,
14085260,Checking or savings account,
14028721,Credit card,
14087393,"Money transfer, virtual currency, or money service",
13738853,Credit card,"On XX/XX/year>, XXXX fraudulent charges were made on our Citi XXXX XXXX ending in XXXX. We received a text from Citi at XXXX on XX/XX/year> asking if one of the charges was made by us and that it was suspected fraud. We immediately called Citi to dispute the charges and close the card. Three of the charges were removed from our account but Citi approved the fourth charge, from merchant XXXX XXXX XXXX in the amount of {$520.00}. I called back on XX/XX/XXXX to follow up on why this charge was cleared on our card, and Citi claimed that we had called and approved the charge, WHICH WE NEVER DID. I asked to reopen the dispute, but Citi is refusing to refund the re disputed fraudulent charge."
13848066,Checking or savings account,
13590804,Credit card,
14168914,Credit card,
14064624,"Money transfer, virtual currency, or money service",
12707994,"Payday loan, title loan, personal loan, or advance loan","I have been working with this company for years. I always used a south side branch in XXXX but another branch XXXX talked me into moving my loan to her branch and it has been XXXX every since. 
I am being harassed and I am not 30 days late. When I missed a payment in XXXX because I was in the hospital, I made it up by making the payment I missed and the coming payment the following month. I cant do that this time. I am not 30 days late with my payment but these people call me ALL DAY EVERY DAY like I dont pay anything and that is not true!! They have called me while I am at work and they were bold enough to call me on my job using my job number and every creditor knows that is a no no. You never call people on the job. They called my cousin, who I used as a reference after I was told every time I refinanced a loan that "" they will never call my references ''. My cousin was very upset and said she was going to file a complaint. 
The last time I took a call from them it was the XXXX of the branch calling, I asked her could she give me a break with all the phone calls. She told me no! I told her '' as a consumer I have rights too '' she told me "" no you dont '' that is when I ended the call because then I knew there was no talking to her. 

I make my payment over the phone with the payment system I was advised to use. every payday when I was with the south side branch. 

Also with this company, when you call to get a pay off balance, they give you XXXX separate balances. By my records with this refinance I have made XXXX payments on a XXXX loan. They are reporting to the credit bureau that I owe XXXX of a XXXX loan. By my records, I made XXXX payments of XXXX plus the late fee. 
When I call the payment system I make the payment that is requested in its entirety. I NEVER MAKE PARTIAL PAYMENTS!! 

Again I have never had this problem, I have paid off loans without a refinance and after this one I definetly do not want to be bothered with this company. No one should have to endure this harassment every day all day and on XXXX and especially while I am at work. I am sitting in a meeting and the phone is ringing. I can't turn my phone off because it could be XXXX of my doctors. 

I want to be sent back to my old branch where they know how to talk to people and work with people and not be talked to like I am not a person and I do not have rights."
